CODIGO;A„O ESCOLAR;GRADO;ASIGNATURA;NUMERO DE PERIODO;RESULTADO
20082138;2017-2018;8;Matematicas;2;68
20082138;2017-2018;8;Matematicas;3;72
20082138;2017-2018;8;Matematicas;4;74
20082138;2017-2018;8;Ciencias;1;76
20082138;2017-2018;8;Ciencias;2;75
20082138;2017-2018;8;Ciencias;3;71
20082138;2017-2018;8;Ciencias;4;74
20082138;2017-2018;8;Ciencias Sociales;1;81
20082138;2017-2018;8;Ciencias Sociales;2;83
20082138;2017-2018;8;Ciencias Sociales;3;84
20082138;2017-2018;8;Ciencias Sociales;4;89
20082138;2017-2018;8;Espa–ol;1;71
20082138;2017-2018;8;Espa–ol;2;76
20082138;2017-2018;8;Espa–ol;3;72
20082138;2017-2018;8;Espa–ol;4;77
20082138;2017-2018;8;Geometria;1;84
20082138;2017-2018;8;Geometria;2;86
20082138;2017-2018;8;Geometria;3;94
20082138;2017-2018;8;Geometria;4;88
20082138;2017-2018;8;Ingles;1;77
20082138;2017-2018;8;Ingles;2;88
20082138;2017-2018;8;Ingles;3;77
20082138;2017-2018;8;Ingles;4;77
20082138;2017-2018;8;Social Studies;1;77
20082138;2017-2018;8;Social Studies;2;75
20082138;2017-2018;8;Social Studies;3;76
20082138;2017-2018;8;Social Studies;4;82
20082138;2017-2018;8;Disciplina;1;83
20082138;2017-2018;8;Disciplina;2;79
20082138;2017-2018;8;Disciplina;3;82
20082138;2017-2018;8;Disciplina;4;68
20082139;2017-2018;8;Matematicas;1;72
20082139;2017-2018;8;Matematicas;2;61
20082139;2017-2018;8;Matematicas;3;72
20082139;2017-2018;8;Matematicas;4;68
20082139;2017-2018;8;Ciencias;1;80
20082139;2017-2018;8;Ciencias;2;80
20082139;2017-2018;8;Ciencias;3;75
20082139;2017-2018;8;Ciencias;4;75
20082139;2017-2018;8;Ciencias Sociales;1;81
20082139;2017-2018;8;Ciencias Sociales;2;78
20082139;2017-2018;8;Ciencias Sociales;3;88
20082139;2017-2018;8;Ciencias Sociales;4;84
20082139;2017-2018;8;Espa–ol;1;76
20082139;2017-2018;8;Espa–ol;2;72
20082139;2017-2018;8;Espa–ol;3;74
20082139;2017-2018;8;Espa–ol;4;78
20082139;2017-2018;8;Geometria;1;52
20082139;2017-2018;8;Geometria;2;60
20082139;2017-2018;8;Geometria;3;82
20082139;2017-2018;8;Geometria;4;63
20082139;2017-2018;8;Ingles;1;72
20082139;2017-2018;8;Ingles;2;72
20082139;2017-2018;8;Ingles;3;73
20082139;2017-2018;8;Ingles;4;75
20082139;2017-2018;8;Social Studies;1;79
20082139;2017-2018;8;Social Studies;2;84
20082139;2017-2018;8;Social Studies;3;76
20082139;2017-2018;8;Social Studies;4;82
20082139;2017-2018;8;Disciplina;1;75
20082139;2017-2018;8;Disciplina;2;81
20082139;2017-2018;8;Disciplina;3;77
20082139;2017-2018;8;Disciplina;4;85
20082142;2017-2018;8;Matematicas;1;91
20082142;2017-2018;8;Matematicas;2;88
20082142;2017-2018;8;Matematicas;3;84
20082142;2017-2018;8;Matematicas;4;82
20082142;2017-2018;8;Ciencias;1;92
20082142;2017-2018;8;Ciencias;2;92
20082142;2017-2018;8;Ciencias;3;95
20082142;2017-2018;8;Ciencias;4;90
20082142;2017-2018;8;Ciencias Sociales;1;93
20082142;2017-2018;8;Ciencias Sociales;2;94
20082142;2017-2018;8;Ciencias Sociales;3;94
20082142;2017-2018;8;Ciencias Sociales;4;95
20082142;2017-2018;8;Espa–ol;1;92
20082142;2017-2018;8;Espa–ol;2;94
20082142;2017-2018;8;Espa–ol;3;88
20082142;2017-2018;8;Espa–ol;4;91
20082142;2017-2018;8;Geometria;1;95
20082142;2017-2018;8;Geometria;2;82
20082142;2017-2018;8;Geometria;3;98
20082142;2017-2018;8;Geometria;4;92
20082142;2017-2018;8;Ingles;1;97
20082142;2017-2018;8;Ingles;2;98
20082142;2017-2018;8;Ingles;3;92
20082142;2017-2018;8;Ingles;4;94
20082142;2017-2018;8;Social Studies;1;93
20082142;2017-2018;8;Social Studies;2;94
20082142;2017-2018;8;Social Studies;3;94
20082142;2017-2018;8;Social Studies;4;92
20082142;2017-2018;8;Disciplina;1;92
20082142;2017-2018;8;Disciplina;2;100
20082142;2017-2018;8;Disciplina;3;98
20082142;2017-2018;8;Disciplina;4;98
20082143;2017-2018;8;Matematicas;1;82
20082143;2017-2018;8;Matematicas;2;78
20082143;2017-2018;8;Matematicas;3;77
20082143;2017-2018;8;Matematicas;4;74
20082143;2017-2018;8;Ciencias;1;85
20082143;2017-2018;8;Ciencias;2;89
20082143;2017-2018;8;Ciencias;3;85
20082143;2017-2018;8;Ciencias;4;86
20082143;2017-2018;8;Ciencias Sociales;1;90
20082143;2017-2018;8;Ciencias Sociales;2;85
20082143;2017-2018;8;Ciencias Sociales;3;90
20082143;2017-2018;8;Ciencias Sociales;4;86
20082143;2017-2018;8;Espa–ol;1;83
20082143;2017-2018;8;Espa–ol;2;80
20082143;2017-2018;8;Espa–ol;3;74
20082143;2017-2018;8;Espa–ol;4;76
20082143;2017-2018;8;Geometria;1;76
20082143;2017-2018;8;Geometria;2;73
20082143;2017-2018;8;Geometria;3;86
20082143;2017-2018;8;Geometria;4;87
20082143;2017-2018;8;Ingles;1;93
20082143;2017-2018;8;Ingles;2;94
20082143;2017-2018;8;Ingles;3;89
20082143;2017-2018;8;Ingles;4;93
20082143;2017-2018;8;Social Studies;1;89
20082143;2017-2018;8;Social Studies;2;85
20082143;2017-2018;8;Social Studies;3;89
20082143;2017-2018;8;Social Studies;4;85
20082143;2017-2018;8;Disciplina;1;95
20082143;2017-2018;8;Disciplina;2;100
20082143;2017-2018;8;Disciplina;3;100
20082143;2017-2018;8;Disciplina;4;99
20082154;2017-2018;8;Matematicas;1;77
20082154;2017-2018;8;Matematicas;2;75
20082154;2017-2018;8;Matematicas;3;75
20082154;2017-2018;8;Matematicas;4;56
20082154;2017-2018;8;Ciencias;1;82
20082154;2017-2018;8;Ciencias;2;78
20082154;2017-2018;8;Ciencias;3;82
20082154;2017-2018;8;Ciencias;4;79
20082154;2017-2018;8;Ciencias Sociales;1;91
20082154;2017-2018;8;Ciencias Sociales;2;88
20082154;2017-2018;8;Ciencias Sociales;3;95
20082154;2017-2018;8;Ciencias Sociales;4;90
20082154;2017-2018;8;Espa–ol;1;87
20082154;2017-2018;8;Espa–ol;2;83
20082154;2017-2018;8;Espa–ol;3;86
20082154;2017-2018;8;Espa–ol;4;76
20082154;2017-2018;8;Geometria;1;71
20082154;2017-2018;8;Geometria;2;82
20082154;2017-2018;8;Geometria;3;68
20082154;2017-2018;8;Geometria;4;66
20082154;2017-2018;8;Ingles;1;96
20082154;2017-2018;8;Ingles;2;94
20082154;2017-2018;8;Ingles;3;87
20082154;2017-2018;8;Ingles;4;87
20082154;2017-2018;8;Social Studies;1;86
20082154;2017-2018;8;Social Studies;2;84
20082154;2017-2018;8;Social Studies;3;86
20082154;2017-2018;8;Social Studies;4;80
20082154;2017-2018;8;Disciplina;1;91
20082154;2017-2018;8;Disciplina;2;98
20082154;2017-2018;8;Disciplina;3;93
20082154;2017-2018;8;Disciplina;4;93
20082156;2017-2018;8;Matematicas;1;88
20082156;2017-2018;8;Matematicas;2;79
20082156;2017-2018;8;Matematicas;3;80
20082156;2017-2018;8;Matematicas;4;79
20082156;2017-2018;8;Ciencias;1;89
20082156;2017-2018;8;Ciencias;2;88
20082156;2017-2018;8;Ciencias;3;84
20082156;2017-2018;8;Ciencias;4;86
20082156;2017-2018;8;Ciencias Sociales;1;88
20082156;2017-2018;8;Ciencias Sociales;2;88
20082156;2017-2018;8;Ciencias Sociales;3;90
20082156;2017-2018;8;Ciencias Sociales;4;91
20082156;2017-2018;8;Espa–ol;1;86
20082156;2017-2018;8;Espa–ol;2;84
20082156;2017-2018;8;Espa–ol;3;89
20082156;2017-2018;8;Espa–ol;4;86
20082156;2017-2018;8;Geometria;1;88
20082156;2017-2018;8;Geometria;2;89
20082156;2017-2018;8;Geometria;3;71
20082156;2017-2018;8;Geometria;4;80
20082156;2017-2018;8;Ingles;1;93
20082156;2017-2018;8;Ingles;2;88
20082156;2017-2018;8;Ingles;3;85
20082156;2017-2018;8;Ingles;4;88
20082156;2017-2018;8;Social Studies;1;90
20082156;2017-2018;8;Social Studies;2;83
20082156;2017-2018;8;Social Studies;3;91
20082156;2017-2018;8;Social Studies;4;87
20082156;2017-2018;8;Disciplina;1;94
20082156;2017-2018;8;Disciplina;2;91
20082156;2017-2018;8;Disciplina;3;91
20082156;2017-2018;8;Disciplina;4;91
20082157;2017-2018;8;Matematicas;1;72
20082157;2017-2018;8;Matematicas;2;66
20082157;2017-2018;8;Matematicas;3;79
20082157;2017-2018;8;Matematicas;4;72
20082157;2017-2018;8;Ciencias;1;90
20082157;2017-2018;8;Ciencias;2;76
20082157;2017-2018;8;Ciencias;3;80
20082157;2017-2018;8;Ciencias;4;81
20082157;2017-2018;8;Ciencias Sociales;1;85
20082157;2017-2018;8;Ciencias Sociales;2;85
20082157;2017-2018;8;Ciencias Sociales;3;86
20082157;2017-2018;8;Ciencias Sociales;4;87
20082157;2017-2018;8;Espa–ol;1;77
20082157;2017-2018;8;Espa–ol;2;75
20082157;2017-2018;8;Espa–ol;3;58
20082157;2017-2018;8;Espa–ol;4;75
20082157;2017-2018;8;Geometria;1;73
20082157;2017-2018;8;Geometria;2;55
20082157;2017-2018;8;Geometria;3;80
20082157;2017-2018;8;Geometria;4;87
20082157;2017-2018;8;Ingles;1;86
20082157;2017-2018;8;Ingles;2;85
20082157;2017-2018;8;Ingles;3;59
20082157;2017-2018;8;Ingles;4;92
20082157;2017-2018;8;Social Studies;1;78
20082157;2017-2018;8;Social Studies;2;77
20082157;2017-2018;8;Social Studies;3;74
20082157;2017-2018;8;Social Studies;4;81
20082157;2017-2018;8;Disciplina;1;93
20082157;2017-2018;8;Disciplina;2;98
20082157;2017-2018;8;Disciplina;3;95
20082157;2017-2018;8;Disciplina;4;94
20082159;2017-2018;8;Matematicas;1;79
20082159;2017-2018;8;Matematicas;2;81
20082159;2017-2018;8;Matematicas;3;76
20082159;2017-2018;8;Matematicas;4;79
20082159;2017-2018;8;Ciencias;1;82
20082159;2017-2018;8;Ciencias;2;82
20082159;2017-2018;8;Ciencias;3;81
20082159;2017-2018;8;Ciencias;4;77
20082159;2017-2018;8;Ciencias Sociales;1;87
20082159;2017-2018;8;Ciencias Sociales;2;89
20082159;2017-2018;8;Ciencias Sociales;3;89
20082159;2017-2018;8;Ciencias Sociales;4;86
20082159;2017-2018;8;Espa–ol;1;80
20082159;2017-2018;8;Espa–ol;2;85
20082159;2017-2018;8;Espa–ol;3;84
20082159;2017-2018;8;Espa–ol;4;90
20082159;2017-2018;8;Geometria;1;81
20082159;2017-2018;8;Geometria;2;93
20082159;2017-2018;8;Geometria;3;86
20082159;2017-2018;8;Geometria;4;80
20082159;2017-2018;8;Ingles;1;87
20082159;2017-2018;8;Ingles;2;90
20082159;2017-2018;8;Ingles;3;81
20082159;2017-2018;8;Ingles;4;81
20082159;2017-2018;8;Social Studies;1;87
20082159;2017-2018;8;Social Studies;2;89
20082159;2017-2018;8;Social Studies;3;86
20082159;2017-2018;8;Social Studies;4;84
20082159;2017-2018;8;Disciplina;1;100
20082159;2017-2018;8;Disciplina;2;98
20082159;2017-2018;8;Disciplina;3;94
20082159;2017-2018;8;Disciplina;4;97
20082172;2017-2018;8;Matematicas;1;93
20082172;2017-2018;8;Matematicas;2;94
20082172;2017-2018;8;Matematicas;3;91
20082172;2017-2018;8;Matematicas;4;100
20082172;2017-2018;8;Ciencias;1;91
20082172;2017-2018;8;Ciencias;2;92
20082172;2017-2018;8;Ciencias;3;95
20082172;2017-2018;8;Ciencias;4;93
20082172;2017-2018;8;Ciencias Sociales;1;89
20082172;2017-2018;8;Ciencias Sociales;2;90
20082172;2017-2018;8;Ciencias Sociales;3;94
20082172;2017-2018;8;Ciencias Sociales;4;93
20082172;2017-2018;8;Espa–ol;1;94
20082172;2017-2018;8;Espa–ol;2;86
20082172;2017-2018;8;Espa–ol;3;94
20082172;2017-2018;8;Espa–ol;4;91
20082172;2017-2018;8;Geometria;1;100
20082172;2017-2018;8;Geometria;2;100
20082172;2017-2018;8;Geometria;3;100
20082172;2017-2018;8;Geometria;4;95
20082172;2017-2018;8;Ingles;1;95
20082172;2017-2018;8;Ingles;2;95
20082172;2017-2018;8;Ingles;3;92
20082172;2017-2018;8;Ingles;4;93
20082172;2017-2018;8;Social Studies;1;94
20082172;2017-2018;8;Social Studies;2;93
20082172;2017-2018;8;Social Studies;3;91
20082172;2017-2018;8;Social Studies;4;95
20082172;2017-2018;8;Disciplina;1;97
20082172;2017-2018;8;Disciplina;2;100
20082172;2017-2018;8;Disciplina;3;98
20082172;2017-2018;8;Disciplina;4;100
20082174;2017-2018;8;Matematicas;1;86
20082174;2017-2018;8;Matematicas;2;81
20082174;2017-2018;8;Matematicas;3;80
20082174;2017-2018;8;Matematicas;4;88
20082174;2017-2018;8;Ciencias;1;87
20082174;2017-2018;8;Ciencias;2;88
20082174;2017-2018;8;Ciencias;3;88
20082174;2017-2018;8;Ciencias;4;90
20082174;2017-2018;8;Ciencias Sociales;1;90
20082174;2017-2018;8;Ciencias Sociales;2;88
20082174;2017-2018;8;Ciencias Sociales;3;91
20082174;2017-2018;8;Ciencias Sociales;4;93
20082174;2017-2018;8;Espa–ol;1;90
20082174;2017-2018;8;Espa–ol;2;88
20082174;2017-2018;8;Espa–ol;3;86
20082174;2017-2018;8;Espa–ol;4;92
20082174;2017-2018;8;Geometria;1;79
20082174;2017-2018;8;Geometria;2;80
20082174;2017-2018;8;Geometria;3;82
20082174;2017-2018;8;Geometria;4;78
20082174;2017-2018;8;Ingles;1;94
20082174;2017-2018;8;Ingles;2;88
20082174;2017-2018;8;Ingles;3;84
20082174;2017-2018;8;Ingles;4;89
20082174;2017-2018;8;Social Studies;1;86
20082174;2017-2018;8;Social Studies;2;86
20082174;2017-2018;8;Social Studies;3;85
20082174;2017-2018;8;Social Studies;4;89
20082174;2017-2018;8;Disciplina;1;99
20082174;2017-2018;8;Disciplina;2;100
20082174;2017-2018;8;Disciplina;3;100
20082174;2017-2018;8;Disciplina;4;98
20092236;2017-2018;8;Matematicas;1;80
20092236;2017-2018;8;Matematicas;2;76
20092236;2017-2018;8;Matematicas;3;86
20092236;2017-2018;8;Matematicas;4;84
20092236;2017-2018;8;Ciencias;1;77
20092236;2017-2018;8;Ciencias;2;73
20092236;2017-2018;8;Ciencias;3;83
20092236;2017-2018;8;Ciencias;4;86
20092236;2017-2018;8;Ciencias Sociales;1;87
20092236;2017-2018;8;Ciencias Sociales;2;84
20092236;2017-2018;8;Ciencias Sociales;3;89
20092236;2017-2018;8;Ciencias Sociales;4;88
20092236;2017-2018;8;Espa–ol;1;84
20092236;2017-2018;8;Espa–ol;2;87
20092236;2017-2018;8;Espa–ol;3;78
20092236;2017-2018;8;Espa–ol;4;85
20092236;2017-2018;8;Geometria;1;73
20092236;2017-2018;8;Geometria;2;71
20092236;2017-2018;8;Geometria;3;97
20092236;2017-2018;8;Geometria;4;90
20092236;2017-2018;8;Ingles;1;96
20092236;2017-2018;8;Ingles;2;98
20092236;2017-2018;8;Ingles;3;94
20092236;2017-2018;8;Ingles;4;98
20092236;2017-2018;8;Social Studies;1;84
20092236;2017-2018;8;Social Studies;2;78
20092236;2017-2018;8;Social Studies;3;84
20092236;2017-2018;8;Social Studies;4;86
20092236;2017-2018;8;Disciplina;1;100
20092236;2017-2018;8;Disciplina;2;97
20092236;2017-2018;8;Disciplina;3;86
20092236;2017-2018;8;Disciplina;4;99
20092252;2017-2018;8;Matematicas;1;99
20092252;2017-2018;8;Matematicas;2;99
20092252;2017-2018;8;Matematicas;3;99
20092252;2017-2018;8;Matematicas;4;100
20092252;2017-2018;8;Ciencias;1;93
20092252;2017-2018;8;Ciencias;2;99
20092252;2017-2018;8;Ciencias;3;99
20092252;2017-2018;8;Ciencias;4;99
20092252;2017-2018;8;Ciencias Sociales;1;94
20092252;2017-2018;8;Ciencias Sociales;2;96
20092252;2017-2018;8;Ciencias Sociales;3;94
20092252;2017-2018;8;Ciencias Sociales;4;96
20092252;2017-2018;8;Espa–ol;1;96
20092252;2017-2018;8;Espa–ol;2;98
20092252;2017-2018;8;Espa–ol;3;99
20092252;2017-2018;8;Espa–ol;4;100
20092252;2017-2018;8;Geometria;1;100
20092252;2017-2018;8;Geometria;2;100
20092252;2017-2018;8;Geometria;3;100
20092252;2017-2018;8;Geometria;4;100
20092252;2017-2018;8;Ingles;1;100
20092252;2017-2018;8;Ingles;2;100
20092252;2017-2018;8;Ingles;3;100
20092252;2017-2018;8;Ingles;4;100
20092252;2017-2018;8;Social Studies;1;95
20092252;2017-2018;8;Social Studies;2;96
20092252;2017-2018;8;Social Studies;3;96
20092252;2017-2018;8;Social Studies;4;97
20092252;2017-2018;8;Disciplina;1;97
20092252;2017-2018;8;Disciplina;2;100
20092252;2017-2018;8;Disciplina;3;100
20092252;2017-2018;8;Disciplina;4;100
20092256;2017-2018;8;Matematicas;1;95
20092256;2017-2018;8;Matematicas;2;93
20092256;2017-2018;8;Matematicas;3;95
20092256;2017-2018;8;Matematicas;4;92
20092256;2017-2018;8;Ciencias;1;91
20092256;2017-2018;8;Ciencias;2;88
20092256;2017-2018;8;Ciencias;3;97
20092256;2017-2018;8;Ciencias;4;94
20092256;2017-2018;8;Ciencias Sociales;1;90
20092256;2017-2018;8;Ciencias Sociales;2;91
20092256;2017-2018;8;Ciencias Sociales;3;90
20092256;2017-2018;8;Ciencias Sociales;4;92
20092256;2017-2018;8;Espa–ol;1;92
20092256;2017-2018;8;Espa–ol;2;90
20092256;2017-2018;8;Espa–ol;3;94
20092256;2017-2018;8;Espa–ol;4;95
20092256;2017-2018;8;Geometria;1;91
20092256;2017-2018;8;Geometria;2;93
20092256;2017-2018;8;Geometria;3;90
20092256;2017-2018;8;Geometria;4;97
20092256;2017-2018;8;Ingles;1;96
20092256;2017-2018;8;Ingles;2;95
20092256;2017-2018;8;Ingles;3;89
20092256;2017-2018;8;Ingles;4;93
20092256;2017-2018;8;Social Studies;1;93
20092256;2017-2018;8;Social Studies;2;90
20092256;2017-2018;8;Social Studies;3;93
20092256;2017-2018;8;Social Studies;4;92
20092256;2017-2018;8;Disciplina;1;99
20092256;2017-2018;8;Disciplina;2;100
20092256;2017-2018;8;Disciplina;3;100
20092256;2017-2018;8;Disciplina;4;100
20092269;2017-2018;8;Matematicas;1;88
20092269;2017-2018;8;Matematicas;2;87
20092269;2017-2018;8;Matematicas;3;83
20092269;2017-2018;8;Matematicas;4;77
20092269;2017-2018;8;Ciencias;1;87
20092269;2017-2018;8;Ciencias;2;87
20092269;2017-2018;8;Ciencias;3;91
20092269;2017-2018;8;Ciencias;4;87
20092269;2017-2018;8;Ciencias Sociales;1;88
20092269;2017-2018;8;Ciencias Sociales;2;92
20092269;2017-2018;8;Ciencias Sociales;3;90
20092269;2017-2018;8;Ciencias Sociales;4;92
20092269;2017-2018;8;Espa–ol;1;86
20092269;2017-2018;8;Espa–ol;2;81
20092269;2017-2018;8;Espa–ol;3;88
20092269;2017-2018;8;Espa–ol;4;88
20092269;2017-2018;8;Geometria;1;81
20092269;2017-2018;8;Geometria;2;97
20092269;2017-2018;8;Geometria;3;90
20092269;2017-2018;8;Geometria;4;83
20092269;2017-2018;8;Ingles;1;91
20092269;2017-2018;8;Ingles;2;86
20092269;2017-2018;8;Ingles;3;92
20092269;2017-2018;8;Ingles;4;91
20092269;2017-2018;8;Social Studies;1;86
20092269;2017-2018;8;Social Studies;2;86
20092269;2017-2018;8;Social Studies;3;83
20092269;2017-2018;8;Social Studies;4;86
20092269;2017-2018;8;Disciplina;1;91
20092269;2017-2018;8;Disciplina;2;97
20092269;2017-2018;8;Disciplina;3;58
20092269;2017-2018;8;Disciplina;4;94
20092280;2017-2018;8;Matematicas;1;90
20092280;2017-2018;8;Matematicas;2;73
20092280;2017-2018;8;Matematicas;3;83
20092280;2017-2018;8;Matematicas;4;86
20092280;2017-2018;8;Ciencias;1;77
20092280;2017-2018;8;Ciencias;2;83
20092280;2017-2018;8;Ciencias;3;87
20092280;2017-2018;8;Ciencias;4;83
20092280;2017-2018;8;Ciencias Sociales;1;89
20092280;2017-2018;8;Ciencias Sociales;2;88
20092280;2017-2018;8;Ciencias Sociales;3;89
20092280;2017-2018;8;Ciencias Sociales;4;92
20092280;2017-2018;8;Espa–ol;1;77
20092280;2017-2018;8;Espa–ol;2;78
20092280;2017-2018;8;Espa–ol;3;80
20092280;2017-2018;8;Espa–ol;4;77
20092280;2017-2018;8;Geometria;1;90
20092280;2017-2018;8;Geometria;2;79
20092280;2017-2018;8;Geometria;3;94
20092280;2017-2018;8;Geometria;4;86
20092280;2017-2018;8;Ingles;1;89
20092280;2017-2018;8;Ingles;2;74
20092280;2017-2018;8;Ingles;3;83
20092280;2017-2018;8;Ingles;4;80
20092280;2017-2018;8;Social Studies;1;83
20092280;2017-2018;8;Social Studies;2;73
20092280;2017-2018;8;Social Studies;3;84
20092280;2017-2018;8;Social Studies;4;82
20092280;2017-2018;8;Disciplina;1;100
20092280;2017-2018;8;Disciplina;2;99
20092280;2017-2018;8;Disciplina;3;100
20092280;2017-2018;8;Disciplina;4;100
20102278;2017-2018;8;Matematicas;1;93
20102278;2017-2018;8;Matematicas;2;93
20102278;2017-2018;8;Matematicas;3;92
20102278;2017-2018;8;Matematicas;4;94
20102278;2017-2018;8;Ciencias;1;90
20102278;2017-2018;8;Ciencias;2;98
20102278;2017-2018;8;Ciencias;3;97
20102278;2017-2018;8;Ciencias;4;96
20102278;2017-2018;8;Ciencias Sociales;1;94
20102278;2017-2018;8;Ciencias Sociales;2;94
20102278;2017-2018;8;Ciencias Sociales;3;94
20102278;2017-2018;8;Ciencias Sociales;4;95
20102278;2017-2018;8;Espa–ol;1;90
20102278;2017-2018;8;Espa–ol;2;90
20102278;2017-2018;8;Espa–ol;3;93
20102278;2017-2018;8;Espa–ol;4;95
20102278;2017-2018;8;Geometria;1;97
20102278;2017-2018;8;Geometria;2;99
20102278;2017-2018;8;Geometria;3;100
20102278;2017-2018;8;Geometria;4;97
20102278;2017-2018;8;Ingles;1;97
20102278;2017-2018;8;Ingles;2;99
20102278;2017-2018;8;Ingles;3;98
20102278;2017-2018;8;Ingles;4;99
20102278;2017-2018;8;Social Studies;1;94
20102278;2017-2018;8;Social Studies;2;93
20102278;2017-2018;8;Social Studies;3;95
20102278;2017-2018;8;Social Studies;4;94
20102278;2017-2018;8;Disciplina;1;99
20102278;2017-2018;8;Disciplina;2;97
20102278;2017-2018;8;Disciplina;3;100
20102278;2017-2018;8;Disciplina;4;100
20102301;2017-2018;8;Matematicas;1;85
20102301;2017-2018;8;Matematicas;2;71
20102301;2017-2018;8;Matematicas;3;76
20102301;2017-2018;8;Matematicas;4;77
20102301;2017-2018;8;Ciencias;1;82
20102301;2017-2018;8;Ciencias;2;78
20102301;2017-2018;8;Ciencias;3;77
20102301;2017-2018;8;Ciencias;4;73
20102301;2017-2018;8;Ciencias Sociales;1;89
20102301;2017-2018;8;Ciencias Sociales;2;83
20102301;2017-2018;8;Ciencias Sociales;3;94
20102301;2017-2018;8;Ciencias Sociales;4;92
20102301;2017-2018;8;Espa–ol;1;85
20102301;2017-2018;8;Espa–ol;2;81
20102301;2017-2018;8;Espa–ol;3;76
20102301;2017-2018;8;Espa–ol;4;84
20102301;2017-2018;8;Geometria;1;77
20102301;2017-2018;8;Geometria;2;70
20102301;2017-2018;8;Geometria;3;96
20102301;2017-2018;8;Geometria;4;78
20102301;2017-2018;8;Ingles;1;85
20102301;2017-2018;8;Ingles;2;80
20102301;2017-2018;8;Ingles;3;78
20102301;2017-2018;8;Ingles;4;75
20102301;2017-2018;8;Social Studies;1;82
20102301;2017-2018;8;Social Studies;2;85
20102301;2017-2018;8;Social Studies;3;82
20102301;2017-2018;8;Social Studies;4;83
20102301;2017-2018;8;Disciplina;1;99
20102301;2017-2018;8;Disciplina;2;91
20102301;2017-2018;8;Disciplina;3;93
20102301;2017-2018;8;Disciplina;4;94
20112302;2017-2018;8;Matematicas;1;80
20112302;2017-2018;8;Matematicas;2;71
